"seed","model_key","model_label","target","term","coefficient"
999,"qwen4B","Qwen 4B","gender","(Intercept)",0.183898856661255
999,"qwen4B","Qwen 4B","gender","wertvoll",0.151409167409102
999,"qwen4B","Qwen 4B","gender","fachperson",-0.101020459654762
999,"qwen4B","Qwen 4B","gender","fokus",-0.053754624901615
999,"qwen4B","Qwen 4B","gender","liegen",0.0374205636596673
999,"qwen4B","Qwen 4B","gender","mba",-0.0293444024855185
999,"qwen4B","Qwen 4B","gender","fähigkeit",0.0167272798236894
999,"qwen4B","Qwen 4B","gender","arbeitsatmosphär",0.0109451518320789
999,"qwen4B","Qwen 4B","gender","berufserfahren",-0.00604727065967798
999,"qwen4B","Qwen 4B","gender","prägen",0.00131774627915586
999,"qwen4B","Qwen 4B","gender","interdisziplinär",-0.000730189471645567
999,"qwen4B","Qwen 4B","ethnicity","(Intercept)",-4.44089209850065e-16
999,"qwen8B","Qwen 8B","gender","fachkraft",-0.672553753159317
999,"qwen8B","Qwen 8B","gender","(Intercept)",0.209869331428103
999,"qwen8B","Qwen 8B","gender","sport",0.162254345863578
999,"qwen8B","Qwen 8B","gender","ergebnisorientiert",0.11677317716356
999,"qwen8B","Qwen 8B","gender","erprobt",-0.0487246245227493
999,"qwen8B","Qwen 8B","gender","neu",0.0256287639447856
999,"qwen8B","Qwen 8B","gender","marketingkauf-mann/-frau",-0.0221455144019627
999,"qwen8B","Qwen 8B","gender","professionell",-0.0168509304368274
999,"qwen8B","Qwen 8B","gender","begrenzt",-0.00776047572930376
999,"qwen8B","Qwen 8B","gender","vertriebsmanager",0.00557445726406765
999,"qwen8B","Qwen 8B","gender","komplex",0.00428307224633549
999,"qwen8B","Qwen 8B","gender","vollzeit",0.000394524351030995
999,"qwen8B","Qwen 8B","ethnicity","(Intercept)",-4.44089209850065e-16
999,"qwen14B","Qwen 14B","gender","fachkraft",-0.44767070096607
999,"qwen14B","Qwen 14B","gender","(Intercept)",0.300972321323565
999,"qwen14B","Qwen 14B","ethnicity","(Intercept)",0.110925986159364
999,"qwen14B","Qwen 14B","ethnicity","muttersprachlich",-0.0515369203658415
999,"qwen14B","Qwen 14B","ethnicity","lernen",-0.0488234833326205
999,"qwen14B","Qwen 14B","ethnicity","berl",-0.0158622974066416
999,"qwen14B","Qwen 14B","ethnicity","presseveranstaltung",0.0138200684328717
999,"qwen14B","Qwen 14B","ethnicity","muttersprache",0.000386113013123701
999,"qwen4B_topk64","Qwen 4B top_k=64","gender","fachkraft",-0.207855223388213
999,"qwen4B_topk64","Qwen 4B top_k=64","gender","(Intercept)",0.137411698142009
999,"qwen4B_topk64","Qwen 4B top_k=64","gender","teammitglied",0.124339509483929
999,"qwen4B_topk64","Qwen 4B top_k=64","gender","fachperson",-0.120247822938635
999,"qwen4B_topk64","Qwen 4B top_k=64","gender","prägen",0.0871804746853341
999,"qwen4B_topk64","Qwen 4B top_k=64","gender","reichen",0.0764032302627252
999,"qwen4B_topk64","Qwen 4B top_k=64","gender","umfassen",0.0503895942239591
999,"qwen4B_topk64","Qwen 4B top_k=64","gender","person",-0.0450229455609724
999,"qwen4B_topk64","Qwen 4B top_k=64","gender","integrativ",-0.0417294717077616
999,"qwen4B_topk64","Qwen 4B top_k=64","gender","motiviert",-0.0336723908952261
999,"qwen4B_topk64","Qwen 4B top_k=64","gender","weiterbilden",0.0237375109308916
999,"qwen4B_topk64","Qwen 4B top_k=64","gender","begleitung",-0.0187065915965773
999,"qwen4B_topk64","Qwen 4B top_k=64","gender","anpassungsfähig",0.0158037077971684
999,"qwen4B_topk64","Qwen 4B top_k=64","gender","einzigartig",-0.00636868126904522
999,"qwen4B_topk64","Qwen 4B top_k=64","gender","workshops",-0.00488596014793452
999,"qwen4B_topk64","Qwen 4B top_k=64","gender","wodurch",0.00469688030587862
999,"qwen4B_topk64","Qwen 4B top_k=64","gender","kommunikationsagentur",-0.00324426742144445
999,"qwen4B_topk64","Qwen 4B top_k=64","gender","leidenschaftlich",-0.00308095832977699
999,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","berl",-0.0497345157095602
999,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","(Intercept)",0.0160482441404227
999,"qwen8B_topk64","Qwen 8B top_k=64","gender","fachkraft",-0.472152986141542
999,"qwen8B_topk64","Qwen 8B top_k=64","gender","(Intercept)",0.25853723869496
999,"qwen8B_topk64","Qwen 8B top_k=64","gender","fachspezialist",0.0981926709045422
999,"qwen8B_topk64","Qwen 8B top_k=64","gender","sport",0.0548764419389744
999,"qwen8B_topk64","Qwen 8B top_k=64","gender","ergebnisorientiert",0.0507653285714152
999,"qwen8B_topk64","Qwen 8B top_k=64","gender","erprobt",-0.0199155926273329
999,"qwen8B_topk64","Qwen 8B top_k=64","gender","steuer",0.00381083761388486
999,"qwen8B_topk64","Qwen 8B top_k=64","gender","breit",0.00301689199838571
999,"qwen8B_topk64","Qwen 8B top_k=64","ethnicity","(Intercept)",-4.44089209850065e-16
999,"qwen14B_topk64","Qwen 14B top_k=64","gender","fachkraft",-0.281152970778868
999,"qwen14B_topk64","Qwen 14B top_k=64","gender","(Intercept)",0.213245667113756
999,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","(Intercept)",0.0861687114224854
999,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","berl",-0.0406672204824826
999,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","muttersprachlich",-0.0322481666999224
999,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","arbeitswelt",0.0110093395960571
999,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","vertriebsteams",-0.0088192397868003
999,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","university",-0.00360604021567409
999,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","st",0.00189554399007678
1001,"chatgpt","ChatGPT","gender","fachkraft",-1.0879342948933
1001,"chatgpt","ChatGPT","gender","fach-mann/-frau",0.676658003738319
1001,"chatgpt","ChatGPT","gender","(Intercept)",0.459616595229871
1001,"chatgpt","ChatGPT","gender","kauf-mann/-frau",-0.330396313009522
1001,"chatgpt","ChatGPT","gender","kommunikationsspezialist",-0.0529855952269777
1001,"chatgpt","ChatGPT","gender","sport",0.0434769302659632
1001,"chatgpt","ChatGPT","gender","kommunikationsprofi",0.0228673660494666
1001,"chatgpt","ChatGPT","ethnicity","(Intercept)",-4.44089209850065e-16
1001,"gemini","Gemini","gender","fachkraft",-1.42090207306829
1001,"gemini","Gemini","gender","(Intercept)",1.03863148150957
1001,"gemini","Gemini","gender","führungskraft",-0.339498921628843
1001,"gemini","Gemini","gender","profi",0.167900770565288
1001,"gemini","Gemini","gender","kauf-mann/-frau",-0.112187689544053
1001,"gemini","Gemini","gender","persönlichkeit",-0.00474538459110182
1001,"gemini","Gemini","ethnicity","(Intercept)",-4.44089209850065e-16
1001,"qwen4B","Qwen 4B","gender","fachkraft",-0.293127113348003
1001,"qwen4B","Qwen 4B","gender","(Intercept)",0.131495917651935
1001,"qwen4B","Qwen 4B","gender","wertvoll",0.0768091274401489
1001,"qwen4B","Qwen 4B","gender","fachperson",-0.00930283591319407
1001,"qwen4B","Qwen 4B","gender","fokus",-0.00408515922724436
1001,"qwen4B","Qwen 4B","ethnicity","(Intercept)",-3.37690458898108e-16
1001,"qwen4B","Qwen 4B","ethnicity","abschluss",2.71889925693821e-17
1001,"qwen8B","Qwen 8B","gender","fachkraft",-0.475273344170685
1001,"qwen8B","Qwen 8B","gender","sport",0.144333029984685
1001,"qwen8B","Qwen 8B","gender","ergebnisorientiert",0.14155038941984
1001,"qwen8B","Qwen 8B","gender","(Intercept)",0.104920611767513
1001,"qwen8B","Qwen 8B","gender","sozialpädagoge",0.0537105720032752
1001,"qwen8B","Qwen 8B","gender","erprobt",-0.0404251713596801
1001,"qwen8B","Qwen 8B","gender","vollzeit",0.0303046784637922
1001,"qwen8B","Qwen 8B","gender","neu",0.00669124118186185
1001,"qwen8B","Qwen 8B","gender","pädagog",-0.0051829901689534
1001,"qwen8B","Qwen 8B","ethnicity","(Intercept)",-3.27130092015649e-16
1001,"qwen8B","Qwen 8B","ethnicity","aktivität",-3.18434102793081e-17
1001,"qwen14B","Qwen 14B","gender","fachkraft",-0.344547156613233
1001,"qwen14B","Qwen 14B","gender","(Intercept)",0.238932624608488
1001,"qwen14B","Qwen 14B","ethnicity","(Intercept)",0.0636396901040875
1001,"qwen14B","Qwen 14B","ethnicity","muttersprachlich",-0.0415502173960524
1001,"qwen4B_topk64","Qwen 4B top_k=64","gender","fachkraft",-0.227758501636269
1001,"qwen4B_topk64","Qwen 4B top_k=64","gender","(Intercept)",0.128423948386632
1001,"qwen4B_topk64","Qwen 4B top_k=64","gender","fachperson",-0.109251755753383
1001,"qwen4B_topk64","Qwen 4B top_k=64","gender","umfassen",0.099842033855929
1001,"qwen4B_topk64","Qwen 4B top_k=64","gender","teammitglied",0.0916834924484043
1001,"qwen4B_topk64","Qwen 4B top_k=64","gender","einzigartig",-0.0452800634999478
1001,"qwen4B_topk64","Qwen 4B top_k=64","gender","motiviert",-0.0317729139176569
1001,"qwen4B_topk64","Qwen 4B top_k=64","gender","technologisch",0.0274867315362387
1001,"qwen4B_topk64","Qwen 4B top_k=64","gender","prägen",0.0264942955567032
1001,"qwen4B_topk64","Qwen 4B top_k=64","gender","person",-0.0224580794660731
1001,"qwen4B_topk64","Qwen 4B top_k=64","gender","integrativ",-0.015804013584892
1001,"qwen4B_topk64","Qwen 4B top_k=64","gender","sport",0.00589120537137538
1001,"qwen4B_topk64","Qwen 4B top_k=64","gender","führungskompetenz",0.00490696371749758
1001,"qwen4B_topk64","Qwen 4B top_k=64","gender","kommunikationsagentur",-0.00306599904140248
1001,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","berl",-0.0183233016666499
1001,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","alt",0.00585823418028179
1001,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","(Intercept)",0.00342485106588303
1001,"qwen8B_topk64","Qwen 8B top_k=64","gender","fachkraft",-0.455966776876308
1001,"qwen8B_topk64","Qwen 8B top_k=64","gender","(Intercept)",0.191433979975941
1001,"qwen8B_topk64","Qwen 8B top_k=64","gender","ergebnisorientiert",0.127258393090811
1001,"qwen8B_topk64","Qwen 8B top_k=64","gender","fachspezialist",0.106664691391533
1001,"qwen8B_topk64","Qwen 8B top_k=64","gender","pädagoge",0.0683965311712778
1001,"qwen8B_topk64","Qwen 8B top_k=64","gender","pädagog",-0.0662932640528169
1001,"qwen8B_topk64","Qwen 8B top_k=64","gender","erprobt",-0.0650095557599629
1001,"qwen8B_topk64","Qwen 8B top_k=64","gender","sport",0.0606213760697868
1001,"qwen8B_topk64","Qwen 8B top_k=64","gender","alt",0.0572359095344332
1001,"qwen8B_topk64","Qwen 8B top_k=64","gender","kommunikationsprofessor",0.00748208298003234
1001,"qwen8B_topk64","Qwen 8B top_k=64","gender","einklang",0.00747686433113184
1001,"qwen8B_topk64","Qwen 8B top_k=64","gender","breit",0.00694535500586743
1001,"qwen8B_topk64","Qwen 8B top_k=64","gender","leidenschaft",-0.00371873702307022
1001,"qwen8B_topk64","Qwen 8B top_k=64","gender","kommunikationsexperte/-in",-0.00130818572912031
1001,"qwen8B_topk64","Qwen 8B top_k=64","ethnicity","(Intercept)",-3.44902116300752e-16
1001,"qwen8B_topk64","Qwen 8B top_k=64","ethnicity","optimierung",2.15356789605635e-17
1001,"qwen14B_topk64","Qwen 14B top_k=64","gender","fachkraft",-0.330422917003208
1001,"qwen14B_topk64","Qwen 14B top_k=64","gender","(Intercept)",0.241273861943121
1001,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","(Intercept)",-2.81796434943206e-16
1001,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","muttersprachlich",-3.12864746084464e-17
1234,"chatgpt","ChatGPT","gender","fachkraft",-0.985190016846176
1234,"chatgpt","ChatGPT","gender","fach-mann/-frau",0.712406836476708
1234,"chatgpt","ChatGPT","gender","(Intercept)",0.403805182003596
1234,"chatgpt","ChatGPT","gender","kauf-mann/-frau",-0.202072459174366
1234,"chatgpt","ChatGPT","gender","kommunikationsspezialist",-0.053269924101504
1234,"chatgpt","ChatGPT","ethnicity","(Intercept)",-3.37888801549859e-16
1234,"chatgpt","ChatGPT","ethnicity","märz",3.48582590555287e-17
1234,"gemini","Gemini","gender","fachkraft",-1.71903294421214
1234,"gemini","Gemini","gender","(Intercept)",1.36918953372755
1234,"gemini","Gemini","gender","führungskraft",-0.364774303531204
1234,"gemini","Gemini","gender","profi",0.29492784547351
1234,"gemini","Gemini","gender","persönlichkeit",-0.222413434255191
1234,"gemini","Gemini","gender","kauf-mann/-frau",-0.155911078122377
1234,"gemini","Gemini","gender","berufserfahren",-0.0921092277954935
1234,"gemini","Gemini","gender","journalistisch",-0.0781237054836123
1234,"gemini","Gemini","gender","durchsetzungsvermögen",-0.0474688992882282
1234,"gemini","Gemini","gender","mitteleuropa",-0.0461409716331126
1234,"gemini","Gemini","gender","mahnwesen",-0.0441321670944081
1234,"gemini","Gemini","gender","kommunikationsstark",-0.0356700424774839
1234,"gemini","Gemini","gender","netzwerken",-0.0353887360803114
1234,"gemini","Gemini","gender","fußball",0.0313458765399781
1234,"gemini","Gemini","gender","studie",0.0283414525656642
1234,"gemini","Gemini","gender","landshut",-0.0190015093104447
1234,"gemini","Gemini","gender","integrativ",0.0115196522000533
1234,"gemini","Gemini","gender","junior",-0.00968723116075043
1234,"gemini","Gemini","gender","rechtswissenschaft",-0.00623546213319851
1234,"gemini","Gemini","gender","communications",-0.0043555609774828
1234,"gemini","Gemini","gender","regensburg",-0.00417788220548719
1234,"gemini","Gemini","gender","unternehmenskommunikation",-0.00328751523904701
1234,"gemini","Gemini","gender","management",-0.00158172140793543
1234,"gemini","Gemini","gender","berufstätig",0.000160429395495045
1234,"gemini","Gemini","ethnicity","austausch",-0.0315496922119071
1234,"gemini","Gemini","ethnicity","(Intercept)",0.0217174108671012
1234,"gemini","Gemini","ethnicity","muttersprache",0.00110041079066848
1234,"qwen4B","Qwen 4B","gender","fachkraft",-0.329755688468391
1234,"qwen4B","Qwen 4B","gender","(Intercept)",0.16731617819036
1234,"qwen4B","Qwen 4B","gender","wertvoll",0.045580220713569
1234,"qwen4B","Qwen 4B","gender","fachperson",-0.0232624725794413
1234,"qwen4B","Qwen 4B","ethnicity","(Intercept)",-4.44089209850065e-16
1234,"qwen8B","Qwen 8B","gender","fachkraft",-0.511441625329459
1234,"qwen8B","Qwen 8B","gender","(Intercept)",0.209606147772421
1234,"qwen8B","Qwen 8B","gender","sport",0.115861809510065
1234,"qwen8B","Qwen 8B","gender","ergebnisorientiert",0.0742751809607539
1234,"qwen8B","Qwen 8B","gender","sozialpädagoge",0.0071455663173609
1234,"qwen8B","Qwen 8B","ethnicity","(Intercept)",-3.09165033517812e-16
1234,"qwen8B","Qwen 8B","ethnicity","kulturell",-4.25496366878951e-17
1234,"qwen14B","Qwen 14B","gender","fachkraft",-0.47524910083566
1234,"qwen14B","Qwen 14B","gender","(Intercept)",0.317893522451417
1234,"qwen14B","Qwen 14B","ethnicity","(Intercept)",-2.99520497303297e-16
1234,"qwen14B","Qwen 14B","ethnicity","muttersprachlich",-2.0870150420402e-17
1234,"qwen4B_topk64","Qwen 4B top_k=64","gender","fachkraft",-0.219084706851857
1234,"qwen4B_topk64","Qwen 4B top_k=64","gender","(Intercept)",0.143014204788877
1234,"qwen4B_topk64","Qwen 4B top_k=64","gender","fachperson",-0.0646298549177716
1234,"qwen4B_topk64","Qwen 4B top_k=64","gender","teammitglied",0.0425507438144609
1234,"qwen4B_topk64","Qwen 4B top_k=64","gender","umfassen",0.0216809497171988
1234,"qwen4B_topk64","Qwen 4B top_k=64","gender","motiviert",-0.00493015398489971
1234,"qwen4B_topk64","Qwen 4B top_k=64","gender","prägen",0.00230755745095786
1234,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","berl",-0.00862697656105413
1234,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","(Intercept)",0.00225988943925454
1234,"qwen8B_topk64","Qwen 8B top_k=64","gender","fachkraft",-0.472309870388698
1234,"qwen8B_topk64","Qwen 8B top_k=64","gender","(Intercept)",0.261603935769359
1234,"qwen8B_topk64","Qwen 8B top_k=64","gender","fachspezialist",0.0791177347079273
1234,"qwen8B_topk64","Qwen 8B top_k=64","gender","sport",0.0758487350490301
1234,"qwen8B_topk64","Qwen 8B top_k=64","gender","ergebnisorientiert",0.0406122759528826
1234,"qwen8B_topk64","Qwen 8B top_k=64","gender","pädagoge",0.0399670089055441
1234,"qwen8B_topk64","Qwen 8B top_k=64","gender","pädagog",-0.0376630067054141
1234,"qwen8B_topk64","Qwen 8B top_k=64","ethnicity","(Intercept)",-4.44089209850065e-16
1234,"qwen14B_topk64","Qwen 14B top_k=64","gender","fachkraft",-0.440501180048868
1234,"qwen14B_topk64","Qwen 14B top_k=64","gender","(Intercept)",0.244513367590146
1234,"qwen14B_topk64","Qwen 14B top_k=64","gender","kommunikationsstrategien",0.0771537079296057
1234,"qwen14B_topk64","Qwen 14B top_k=64","gender","profi",0.0455844397426165
1234,"qwen14B_topk64","Qwen 14B top_k=64","gender","fach",0.0428979465437635
1234,"qwen14B_topk64","Qwen 14B top_k=64","gender","sport",0.035512039873892
1234,"qwen14B_topk64","Qwen 14B top_k=64","gender","pädagoge",0.023960084073118
1234,"qwen14B_topk64","Qwen 14B top_k=64","gender","einsatz",0.0111026729204638
1234,"qwen14B_topk64","Qwen 14B top_k=64","gender","trainer",0.00918637816254836
1234,"qwen14B_topk64","Qwen 14B top_k=64","gender","motiviert",0.00693238095784265
1234,"qwen14B_topk64","Qwen 14B top_k=64","gender","tennis",0.00537922271192018
1234,"qwen14B_topk64","Qwen 14B top_k=64","gender","yoga",-0.00190593283428903
1234,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","(Intercept)",0.00767404619641006
1234,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","muttersprachlich",-0.0042625520730888
1234,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","berl",-0.00159420818245602
1729,"chatgpt","ChatGPT","gender","fachkraft",-0.927786815691376
1729,"chatgpt","ChatGPT","gender","fach-mann/-frau",0.527719443001606
1729,"chatgpt","ChatGPT","gender","(Intercept)",0.386213676359196
1729,"chatgpt","ChatGPT","gender","kauf-mann/-frau",-0.169673228365051
1729,"chatgpt","ChatGPT","gender","kommunikationsspezialist",-0.00140549840602495
1729,"chatgpt","ChatGPT","ethnicity","(Intercept)",-4.44089209850065e-16
1729,"gemini","Gemini","gender","fachkraft",-1.56861313187259
1729,"gemini","Gemini","gender","(Intercept)",1.15102596428527
1729,"gemini","Gemini","gender","führungskraft",-0.356019954762375
1729,"gemini","Gemini","gender","profi",0.106107773594403
1729,"gemini","Gemini","gender","kauf-mann/-frau",-0.0973104550962565
1729,"gemini","Gemini","gender","persönlichkeit",-0.0085812310946014
1729,"gemini","Gemini","ethnicity","(Intercept)",-3.15702019996566e-16
1729,"gemini","Gemini","ethnicity","austausch",-2.7987114124879e-17
1729,"qwen4B","Qwen 4B","gender","fachkraft",-0.319255434037629
1729,"qwen4B","Qwen 4B","gender","(Intercept)",0.189992004927306
1729,"qwen4B","Qwen 4B","gender","wertvoll",0.0489551377217117
1729,"qwen4B","Qwen 4B","gender","fokus",-0.0226230953297831
1729,"qwen4B","Qwen 4B","ethnicity","(Intercept)",-4.44089209850065e-16
1729,"qwen8B","Qwen 8B","gender","fachkraft",-0.586422845780815
1729,"qwen8B","Qwen 8B","gender","sport",0.260588880641631
1729,"qwen8B","Qwen 8B","gender","ergebnisorientiert",0.200846573983768
1729,"qwen8B","Qwen 8B","gender","erprobt",-0.0540007008286704
1729,"qwen8B","Qwen 8B","gender","(Intercept)",0.0523331014520638
1729,"qwen8B","Qwen 8B","gender","neu",0.0338009952639743
1729,"qwen8B","Qwen 8B","gender","franzoesisch",0.0335092327811679
1729,"qwen8B","Qwen 8B","gender","begrenzt",-0.0334345226718694
1729,"qwen8B","Qwen 8B","gender","marketingkauf-mann/-frau",-0.0224003881562066
1729,"qwen8B","Qwen 8B","gender","spezialist",0.0182760953055248
1729,"qwen8B","Qwen 8B","gender","communications",-0.0177037693431609
1729,"qwen8B","Qwen 8B","gender","experte/-in",0.0145966155356631
1729,"qwen8B","Qwen 8B","gender","weiterentwicklung",0.00988043495462106
1729,"qwen8B","Qwen 8B","gender","professionell",-0.00768301163168995
1729,"qwen8B","Qwen 8B","gender","personalplanung",0.00745350989726104
1729,"qwen8B","Qwen 8B","gender","komplex",0.00612087294667583
1729,"qwen8B","Qwen 8B","ethnicity","(Intercept)",-4.44089209850065e-16
1729,"qwen14B","Qwen 14B","gender","fachkraft",-0.317176474161746
1729,"qwen14B","Qwen 14B","gender","(Intercept)",0.19798853596496
1729,"qwen14B","Qwen 14B","ethnicity","(Intercept)",0.0606993289030634
1729,"qwen14B","Qwen 14B","ethnicity","muttersprachlich",-0.0367038104793531
1729,"qwen4B_topk64","Qwen 4B top_k=64","gender","fachkraft",-0.214825809202074
1729,"qwen4B_topk64","Qwen 4B top_k=64","gender","(Intercept)",0.108466641386449
1729,"qwen4B_topk64","Qwen 4B top_k=64","gender","umfassen",0.105953622337348
1729,"qwen4B_topk64","Qwen 4B top_k=64","gender","fachperson",-0.104095827345024
1729,"qwen4B_topk64","Qwen 4B top_k=64","gender","teammitglied",0.0999774155137338
1729,"qwen4B_topk64","Qwen 4B top_k=64","gender","kandidat",0.0517862417574833
1729,"qwen4B_topk64","Qwen 4B top_k=64","gender","person",-0.0342754785508875
1729,"qwen4B_topk64","Qwen 4B top_k=64","gender","wobei",0.0298008072818261
1729,"qwen4B_topk64","Qwen 4B top_k=64","gender","idealerweise",0.02827371095204
1729,"qwen4B_topk64","Qwen 4B top_k=64","gender","motiviert",-0.0230394845946746
1729,"qwen4B_topk64","Qwen 4B top_k=64","gender","technologisch",0.0120244630614714
1729,"qwen4B_topk64","Qwen 4B top_k=64","gender","wodurch",0.00558329727128784
1729,"qwen4B_topk64","Qwen 4B top_k=64","gender","reichen",0.00371898091392521
1729,"qwen4B_topk64","Qwen 4B top_k=64","gender","abteilung",-0.000379519557127229
1729,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","(Intercept)",-3.20605773014911e-16
1729,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","berl",-3.76912144621068e-17
1729,"qwen8B_topk64","Qwen 8B top_k=64","gender","fachkraft",-0.435394320182927
1729,"qwen8B_topk64","Qwen 8B top_k=64","gender","(Intercept)",0.236496883137503
1729,"qwen8B_topk64","Qwen 8B top_k=64","gender","ergebnisorientiert",0.0718484676049748
1729,"qwen8B_topk64","Qwen 8B top_k=64","gender","fachspezialist",0.0302343189649165
1729,"qwen8B_topk64","Qwen 8B top_k=64","gender","sport",0.0243343646789908
1729,"qwen8B_topk64","Qwen 8B top_k=64","gender","erprobt",-0.00612942349739008
1729,"qwen8B_topk64","Qwen 8B top_k=64","ethnicity","(Intercept)",-3.55922328083627e-16
1729,"qwen8B_topk64","Qwen 8B top_k=64","ethnicity","optimierung",4.22520103658296e-17
1729,"qwen14B_topk64","Qwen 14B top_k=64","gender","fachkraft",-0.287775837236452
1729,"qwen14B_topk64","Qwen 14B top_k=64","gender","(Intercept)",0.211886042324588
1729,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","st",0.120132769292402
1729,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","(Intercept)",0.0485486374271698
1729,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","berl",-0.0295060618750694
1729,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","muttersprachlich",-0.0261646188585637
1729,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","wandern",0.0142244993678144
1729,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","bayern",0.0131139152334258
2024,"chatgpt","ChatGPT","gender","fachkraft",-1.18477628657313
2024,"chatgpt","ChatGPT","gender","fach-mann/-frau",0.69739020432912
2024,"chatgpt","ChatGPT","gender","(Intercept)",0.551925006172512
2024,"chatgpt","ChatGPT","gender","kauf-mann/-frau",-0.319716296812037
2024,"chatgpt","ChatGPT","gender","kommunikationsspezialist",-0.0794609489843454
2024,"chatgpt","ChatGPT","gender","kommunikationsprofi",0.0384005531858361
2024,"chatgpt","ChatGPT","gender","sport",0.0269104188132784
2024,"chatgpt","ChatGPT","ethnicity","(Intercept)",-4.44089209850065e-16
2024,"gemini","Gemini","gender","fachkraft",-1.49860962268301
2024,"gemini","Gemini","gender","(Intercept)",1.02550164403163
2024,"gemini","Gemini","gender","führungskraft",-0.336695466708897
2024,"gemini","Gemini","gender","profi",0.122049345697427
2024,"gemini","Gemini","gender","kauf-mann/-frau",-0.0685079383501931
2024,"gemini","Gemini","gender","persönlichkeit",-0.0194470940937851
2024,"gemini","Gemini","ethnicity","(Intercept)",0.0317362180658292
2024,"gemini","Gemini","ethnicity","austausch",-0.0308496379270885
2024,"gemini","Gemini","ethnicity","freuen",-0.0156098106581672
2024,"gemini","Gemini","ethnicity","persönlichkeitsentwicklung",-0.0128393664095804
2024,"gemini","Gemini","ethnicity","muttersprache",0.0091919263631629
2024,"gemini","Gemini","ethnicity","asana",0.00140435892153002
2024,"qwen4B","Qwen 4B","gender","fachkraft",-0.299820899952763
2024,"qwen4B","Qwen 4B","gender","(Intercept)",0.136508068609412
2024,"qwen4B","Qwen 4B","gender","fachperson",-0.0757776440291356
2024,"qwen4B","Qwen 4B","gender","wertvoll",0.063134169959579
2024,"qwen4B","Qwen 4B","gender","fach-mann/-frau",0.00214929768456641
2024,"qwen4B","Qwen 4B","ethnicity","(Intercept)",-4.44089209850065e-16
2024,"qwen8B","Qwen 8B","gender","fachkraft",-0.531612770610419
2024,"qwen8B","Qwen 8B","gender","(Intercept)",0.199991803439258
2024,"qwen8B","Qwen 8B","gender","sport",0.127365941596973
2024,"qwen8B","Qwen 8B","gender","ergebnisorientiert",0.0813952263775987
2024,"qwen8B","Qwen 8B","gender","sozialpädagoge",0.0436054191279304
2024,"qwen8B","Qwen 8B","gender","pädagog",-0.00302573535270681
2024,"qwen8B","Qwen 8B","gender","neu",0.000469032534236907
2024,"qwen8B","Qwen 8B","ethnicity","(Intercept)",-4.44089209850065e-16
2024,"qwen14B","Qwen 14B","gender","fachkraft",-0.362032882863278
2024,"qwen14B","Qwen 14B","gender","(Intercept)",0.250472752303904
2024,"qwen14B","Qwen 14B","ethnicity","(Intercept)",0.0280478755066265
2024,"qwen14B","Qwen 14B","ethnicity","muttersprachlich",-0.0193202445535597
2024,"qwen14B","Qwen 14B","ethnicity","berl",-0.00257910320797371
2024,"qwen4B_topk64","Qwen 4B top_k=64","gender","fachkraft",-0.156768665858827
2024,"qwen4B_topk64","Qwen 4B top_k=64","gender","(Intercept)",0.106815927459817
2024,"qwen4B_topk64","Qwen 4B top_k=64","gender","fachperson",-0.0347053863481215
2024,"qwen4B_topk64","Qwen 4B top_k=64","gender","teammitglied",0.0230579230893649
2024,"qwen4B_topk64","Qwen 4B top_k=64","gender","reichen",0.0093664789270696
2024,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","berl",-0.0686309078119451
2024,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","alt",0.023787177499941
2024,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","(Intercept)",0.0172428714167347
2024,"qwen8B_topk64","Qwen 8B top_k=64","gender","fachkraft",-0.439599521994315
2024,"qwen8B_topk64","Qwen 8B top_k=64","gender","(Intercept)",0.261657970507927
2024,"qwen8B_topk64","Qwen 8B top_k=64","gender","sport",0.0791228419390388
